100.1.2,100.1.2 Maturity level 2: Managed,,<b>Principle</b>,,,,,,6.0.1
,,,A process is followed which is not or insufficiently documented (“informal process”) and there is some evidence that it achieves its objective.,,,,,,
,,,<b>Definition</b>,,,,,,
,,,"Control of process implementation (PA 2.1):
- Objectives for the performance of the process are identified.
- Implementation of the process is planned and monitored.
- Implementation of the process is adjusted to meet plans.
- Responsibilities and authorities for implementing the process are defined, assigned, and communicated.
- Resources and information necessary for implementing the process are identified, made available, assigned, and used.
- Interfaces between the involved parties are managed to ensure effective communication and clear assignment of responsibilities.

Work Product Management (PA 2.2):
- Requirements for the work products of the process are defined
- Requirements for documentation and control of the work products are defined.
- Work products are appropriately identified, documented, and controlled.
- Work products are reviewed in accordance with planned measures and adjusted as necessary to meet requirements.",,,,,,
,,,<b>Possible evidence (GWP)</b>,,,,,,
,,,"+ Process documentation
'+ Process plan
'+ Quality plan/records
'+ Process implementation records",,,,,,
,,,<b>Example</b>,,,,,,
,,,,,,,,,
100.1.3,100.1.3 Maturity level 3:Established,,<b>Principle</b>,,,,,,6.0.1
,,,A standard process integrated into the overall system is followed. Dependencies on other processes are documented and suitable interfaces are created. Evidence exists that the process has been used sustainably and actively over an extended period.,,,,,,
,,,<b>Definition</b>,,,,,,
,,,"Process Definition (PA 3.1):
- A standard process, including appropriately adapted requirements,+E6+[@[Maturity level 3]]",,,,,,
,,,<b>Possible evidence (GWP)</b>,,,,,,
,,,"+ Process documentation
+ Process plan
+ Quality records
+ Policies and standards
+ Process implementation records",,,,,,
,,,<b>Example</b>,,,,,,
,,,,,,,,,
100.1.4,100.1.4 Maturity level 4: Predictable,,<b>Principle</b>,,,,,,6.0.1
,,,An established process is followed. The effectiveness of the process is continually monitored by collecting key figures. Limit values are defined at which the process is considered to be insufficiently effective and requires adjustment. (Key Performance Indicators),,,,,,
,,,<b>Definition</b>,,,,,,
,,,"Process Measurement (PA 4.1):
- Process information requirements in support of relevant defined business goals are established.
- Process measurement objectives are derived from process information requirements.
- Quantitative objectives for process performance in support of relevant defined business goals are established.
- Characteristic values and frequency of measurements are identified and defined in line with process measurement objectives and quantitative objectives for process performance.
- Results of measurement are collected, analysed, and reported in order to monitor the extent to which the quantitative
objectives for process performance are met.
- Measurement results are used to characterize process performance.

 Process control (PA 4.2):
- Analysis and control techniques are determined and applied, as applicable.
- Variable control limits are established for normal process implementation.
- Measurement data is analysed for special variations.
- Corrective actions are taken to address special variations.
- Control limits are re-established (as necessary) following corrective action.",,,,,,
,,,<b>Possible evidence (GWP)</b>,,,,,,
,,,"+ Process documentation
+ Process control plan
+ Process improvement plan
+ Process measurement plan
+ Process implementation records",,,,,,
,,,<b>Example</b>,,,,,,
,,,,,,,,,
100.1.5,100.1.5 Maturity level 5: Optimizing,,<b>Principle</b>,,,,,,6.0.1
,,,A predictable process with continual improvement as a major objective is followed. Improvement is actively advanced by means of dedicated resources.,,,,,,
,,,<b>Definition</b>,,,,,,
,,,"Process Innovation (PA 5.1)
- Process improvement objectives are defined for the respective process that supports the relevant business goals.
- Appropriate data are analysed to identify the common causes of variations in process performance.
- Appropriate data are analysed to identify options for best practice and innovation.
- Improvement options derived from new technologies and new process concepts are identified.
- An implementation strategy is established to achieve the process improvement objectives.

Continuous optimization (PA 5.2):
- The impact of all proposed changes is assessed against the objectives of the defined process and the standard process.
- Implementation of all agreed changes is managed to ensure that any disruption to the process performance is understood and addressed.
- Based on actual performance, effectiveness of process change is evaluated against the defined process requirements and process objectives to determine whether results are corresponding to common or special cases.",,,,,,
,,,<b>Possible evidence (GWP)</b>,,,,,,
,,,"+ Process improvement plan
+ Process measurement plan
+ Process implementation records",,,,,,
,,,<b>Example</b>,,,,,,
100.2,100.2 Tabs,,,,,,,,6.0.1
100.2.1,100.2.1 Welcome,,"<b>Tab</b>
Welcome
<b>Description</b>
Welcome page.
<b>Intended use of tab</b>
Information",,,,,,6.0.1
100.2.2,100.2.2 Cover,,"<b>Tab</b>
Cover
<b>Description</b>
The cover contains boxes for information on the implementing organization, the scope of review, the auditor and the contact person of the organization under review.
<b>Intended use of tab</b>
For own use",,,,,,6.0.1
100.2.3,100.2.3 Maturity levels,,"<b>Tab</b>
Maturity levels
<b>Description</b>
VDA ISA intends the implementation to be assessed by means of a 5 step maturity model as defined in this tab. The maturity levels comprise Incomplete, Performed, Managed, Established and Predictable.
With this VDA ISA version, the target maturity level for all control questions is consistently 3 (Established).
<b>Intended use of tab</b>
Information",,,,,,6.0.1
100.2.4,100.2.4 Definitions,,"<b>Tab</b>
Definitions
<b>Description</b>
Under Definitions, the key terms of the requirements to be fulfilled are described. Requirements can be categorized as ""must"", ""should"", additionally in case of ""high protection needs"" and additionally in case of ""very high protection needs"". This subdivision is necessary as information of high and very high protection needs requires special protective measures.
Additionally, key terms and abbreviations are listed and explained in this tab.
<b>Intended use of tab</b>
Information",,,,,,6.0.1
100.2.5,100.2.5 Information Security,,"<b>Tab</b>
Information Security
<b>Description</b>
The tab “Information Security” includes all basic controls based on the standard ISO/IEC 27001. The controls themselves are formulated as questions. The objective of the respective control and the requirements for achieving it are listed in accordingly designated columns.
Here, each control must invariably be assessed according to the degree to which the objective is achieved. The assessment of the maturity levels (as described in the tab “Maturity levels”) of each control is recorded in the box (column D) and automatically transferred to the tab “Results”.
Additional columns give examples to support potential implementation.
Here, requirements always refer to the own company with respect to its organization, processes and infrastructure. Requirements never refer to products put on the market by your company. Requirements for secure product development are not part of this module.
<b>Intended use of tab</b>
Implementation requirements",,,,,,6.0.1
100.2.6,100.2.6 Prototype Protection,,"<b>Tab</b>
Prototype Protection
<b>Description</b>
The tab ""Prototype protection"" includes controls to ensure existence of proper measures for handling prototypes that require specific protection.
Here, each control must invariably be assessed according to the degree to which the objective is achieved. The assessment of the maturity levels (as described in the tab “Maturity levels”) of each control is recorded in the box (column D) and automatically transferred to the tab “Results”.
Additional columns give examples to support potential implementation.
Here, requirements always refer to the own company with respect to its organization, processes and infrastructure. Requirements never refer to products put on the market by your company. Requirements for secure product development are not part of this module.
<b>Intended use of tab</b>
Implementation requirements",,,,,,6.0.1
100.2.7,100.2.7 Data Protection,,"<b>Tab</b>
Data Protection
<b>Description</b>
This tab is to be edited additionally in case of processing within the meaning of Art. 28 of the EU General Data Protection Regulation and contains controls requiring merely yes/no answers.
<b>Intended use of tab</b>
Implementation requirements",,,,,,6.0.1
100.2.8,100.2.8 Results,,"<b>Tab</b>
Results
<b>Description</b>
Here, the results of the individual tabs (review catalog pages) are summarized and presented in printing format. For presentation purposes, the simplified form according to ISA is use.
The spider web diagram provides an overview of all controls. The list of all controls shows the target maturity levels to be achieved. 
When calculating the overall result, the results of controls overachieving their target maturity level are cutback and averaged. This ensures that the requirements are comprehensively fulfilled and that there is no compensation of overachieved and underachieved controls.
<b>Intended use of tab</b>
Presentation of results",,,,,,6.0.1
100.2.9,100.2.9 Examples KPI,,"<b>Tab</b>
Examples KPI
<b>Description</b>
This tab shows examples of Key Performance Indicators (KPI) for measuring process results. The tab content provides support for identifying own suitable KPIs. It does not present mandatory requirements for achieving maturity level 4. Definition of KPIs is not mandatory, but may be helpful for a central management of information security at many locations.
<b>Intended use of tab</b>
Examples and support",,,,,,6.0.1
100.2.10,100.2.10 License,,"<b>Tab</b>
License
<b>Description</b>
License conditions under which the VDA ISA is published.
<b>Intended use of tab</b>
Information",,,,,,6.0.1
100.2.11,100.2.11 Change history,,"<b>Tab</b>
Change history
<b>Description</b>
List of changes over the VDA ISA lifecycle.
<b>Intended use of tab</b>
Information",,,,,,6.0.1
100.3,100.3 Key terms,,,,,,,,6.0.1
100.3.1,"100.3.1 Protection class “normal”,
normal protection needs",,"<b>Term</b>
Protection class “normal”,
normal protection needs
<b>Explanation</b>
The potential damage to the organization is limited and manageable.
<b>Examples</b>
Confidentiality classification “internal”",,,,,,6.0.1
100.3.2,"100.3.2 Protection class “high”,
high protection needs",,"<b>Term</b>
Protection class “high”,
high protection needs
<b>Explanation</b>
The potential damage to the organization may be substantial.
<b>Examples</b>
Confidentiality classification “confidential”",,,,,,6.0.1
100.3.3,"100.3.3 Protection class “very high”,
very high protection needs",,"<b>Term</b>
Protection class “very high”,
very high protection needs
<b>Explanation</b>
The potential damage can reach a level of potentially threatening or disastrous impact on the organization’s existence.
<b>Examples</b>
Confidentiality classification “strictly confidential”",,,,,,6.0.1
100.3.4,100.3.4 Requirements (must),,"<b>Term</b>
Requirements (must)
<b>Explanation</b>
The requirements indicated in this column are strict requirements without any exemptions.
<b>Examples</b>
",,,,,,6.0.1
100.3.5,100.3.5 Requirements (should),,"<b>Term</b>
Requirements (should)
<b>Explanation</b>
Principally, the requirements indicated in this column must be implemented by the organization. In certain circumstances, however, there may be a valid justification for non-compliance with these requirements. In case of any deviation, its effects must be understood by the organization and it must be plausibly justified.
<b>Examples</b>
",,,,,,6.0.1
100.3.6,100.3.6 Additional requirements in case of high protection needs,,"<b>Term</b>
Additional requirements in case of high protection needs
<b>Explanation</b>
The requirements indicated in this column must additionally be met if the tested subject has high protection needs. 
<b>Examples</b>
",,,,,,6.0.1
100.3.7,100.3.7 Additional requirements in case of very high protection needs,,"<b>Term</b>
Additional requirements in case of very high protection needs
<b>Explanation</b>
The requirements indicated in this column must additionally be met if the tested subject has very high protection needs. 
<b>Examples</b>
",,,,,,6.0.1
100.3.8,100.3.8 Result (Maturity level),,"<b>Term</b>
Result (Maturity level)
<b>Explanation</b>
In the result tab ISA (spider web diagram), all results are presented as assessed. The line for the target maturity level does not consider controls marked “n.a”. When calculating the average, however, the maximum achievable target maturity level is taken into account.
<b>Examples</b>
",,,,,,6.0.1
,,,,,,,,,6.0.1
,,,,,,,,,6.0.1
100.4,100.4 Glossary,,,,,,,,6.0.1
100.4.1,100.4.1 Assessment scope / scope,,"<b>Term</b>
Assessment scope / scope
<b>Explanation</b>
Defines what is assessed during the assessment and what is not (“out of scope”). It is connected to the scope of the assessed management system. For ISO certifications, the scope of the assessment is always identical to the scope of the management system. In TISAX assessments, you can define the scope of the assessment to be a subset of the scope of the management system as long as all necessary management system components are covered by the assessment scope.
To understand an assessment result, you need to understand the scope of the assessment.
<b>Examples</b>
",,,,,,6.0.1
100.4.2,100.4.2 Business Continuity Management (BCM),,"<b>Term</b>
Business Continuity Management (BCM)
<b>Explanation</b>
BCM is intended to ensure the functionality of business-critical processes within the organization during and after any crisis situation.
<b>Examples</b>
",,,,,,6.0.1
100.4.3,100.4.3 Classification of information,,"<b>Term</b>
Classification of information
<b>Explanation</b>
The value of the information for the organization is determined based on the relevant protection goals of information security (confidentiality, integrity and availability). Based on this, the information is classified according to the classification scheme. This enables the organization to implement adequate protective measures.
<b>Examples</b>
",,,,,,6.0.1
100.4.4,100.4.4 Cloud/external IT services,,"<b>Term</b>
Cloud/external IT services
<b>Explanation</b>
An external service is the processing of company information outside the audit scope.
(e.g. external hosting, cloud service, web services such anti-virus dashboards on the web, SIEM services provided by external companies, etc.)
Important for rejecting non-relevant web services:
•  Cloud service: Damage may have direct impact on the company (CIA)
•  Data are externally processed in a confidential/strictly confidential manner (e.g. not by translating individual words)
<b>Examples</b>
",,,,,,6.0.1
100.4.5,100.4.5 Critical IT service,,"<b>Term</b>
Critical IT service
<b>Explanation</b>
Critical IT services are essential to the business or organization. When such a service fails or is interrupted, business operations are severely impacted.
<b>Examples</b>
Active Directory, Corporate Network, ERP, Corporate phone system",,,,,,6.0.1
100.4.6,100.4.6 Critical IT systems,,"<b>Term</b>
Critical IT systems
<b>Explanation</b>
Critical IT systems are essential to operate Critical IT services.
<b>Examples</b>
",,,,,,6.0.1
100.4.7,100.4.7 Event,,"<b>Term</b>
Event
<b>Explanation</b>
Identified occurrence of a IT-system, service or network state indicating a possible breach of information security, policy or failure of controls, or a previously unknown situation that can be security relevant
<b>Examples</b>
",,,,,,6.0.1
100.4.8,100.4.8 Generic work product (GWP),,"<b>Term</b>
Generic work product (GWP)
<b>Explanation</b>
Any work product resulting from the execution of a process.
<b>Examples</b>
",,,,,,6.0.1
100.4.9,100.4.9 IAM Technology,,"<b>Term</b>
IAM Technology
<b>Explanation</b>
Identity and access management (IAM or IdAM) Technology, is a framework of technologies to ensure that the right users (that are part of the ecosystem connected to or within an enterprise) have the appropriate access to technology resources. Identity and access management systems not only identify, authenticate, and control access for individuals who will be utilizing IT resources but also the hardware and applications employees need to access.
<b>Examples</b>
",,,,,,6.0.1
100.4.10,100.4.10 Incident,,"<b>Term</b>
Incident
<b>Explanation</b>
Single or a series of unwanted or unexpected information security events that have a significant probability of compromising business operations and threatening information security
<b>Examples</b>
",,,,,,6.0.1
100.4.11,100.4.11 Information Asset,,"<b>Term</b>
Information Asset
<b>Explanation</b>
Information of relevant value to the organization. 
<b>Examples</b>
Business secrets, critical business processes, know-how, patents",,,,,,6.0.1
100.4.12,100.4.12 Information Owner/Information Officer/Data Owner,,"<b>Term</b>
Information Owner/Information Officer/Data Owner
<b>Explanation</b>
Person or organizational body preparing data or making data available for use and being able to provide information on their protection needs.
<b>Examples</b>
",,,,,,6.0.1
100.4.13,100.4.13 Information security management system (ISMS) ,,"<b>Term</b>
Information security management system (ISMS) 
<b>Explanation</b>
The information security management system is a control mechanism used by the organization’s management to ensure that information security is the result of sustainable management rather than that of mere coincidence and individual effort. 
<b>Examples</b>
",,,,,,6.0.1
100.4.14,100.4.14 Information security risk management (ISRM),,"<b>Term</b>
Information security risk management (ISRM)
<b>Explanation</b>
The information security risk management is required for an early detection, assessment and handling of risks in order to achieve the protection goals of information security. Hence, it enables the organization to establish adequate measures for the protection of its information assets while considering the associated chances and risks.
<b>Examples</b>
",,,,,,6.0.1
100.4.15,100.4.15 Information security risks,,"<b>Term</b>
Information security risks
<b>Explanation</b>
Risks existing in the preparation and processing of information. These are based on potential events having negative impact on achieving the protection goals of information security.
<b>Examples</b>
",,,,,,6.0.1
100.4.16,100.4.16 IT service,,"<b>Term</b>
IT service
<b>Explanation</b>
Risks existing in the preparation and processing of information. These are based on potential events having negative impact on achieving the protection goals of information security.
<b>Examples</b>
",,,,,,6.0.1
100.4.17,100.4.17 IT system,,"<b>Term</b>
IT system
<b>Explanation</b>
Any type of system used for electronic information processing. 
<b>Examples</b>
Computer, server, cloud, communication systems, video conference systems, smartphones, tablets, industrial automation and control system, OT devices, IoT",,,,,,6.0.1
100.4.18,100.4.18 Maturity level,,"<b>Term</b>
Maturity level
<b>Explanation</b>
Criterion for the “maturity” of the overall ISMS or parts thereof. This is the degree of structuring and systematic management of the overall process or parts thereof. For the maturity levels used in this document, the requirements given in the tab “Maturity levels” apply.
<b>Examples</b>
Criterion for the degree of development of the entire ISMS or of parts thereof. This is the degree of structuring and systematic management of the processes involved. The tab “Maturity levels” includes the definition of the different maturity levels applicable within the context of this document.",,,,,,6.0.1
100.4.19,100.4.19 Network service,,"<b>Term</b>
Network service
<b>Explanation</b>
A network service is a service which is provided by an IT system and used by other IT systems to communicate with the system via a data network.
<b>Examples</b>
DHCP, DNS, https, STARTTLS",,,,,,6.0.1
100.4.20,100.4.20 Non-disclosure agreements (NDA),,"<b>Term</b>
Non-disclosure agreements (NDA)
<b>Explanation</b>
Non-disclosure agreements provide legal protection of an organization’s information particularly where information is exchanged beyond the boundaries of the organization. 
<b>Examples</b>
",,,,,,6.0.1
100.4.21,100.4.21 Personal data,,"<b>Term</b>
Personal data
<b>Explanation</b>
The term personal data is used for all information referring to an identified or identifiable person; a natural person is considered to be identifiable if they can be directly or indirectly identified particularly by assignment to an identifier, e.g. a name, to an identification number, to location data, to an online identification or to one or more specific features describing the physical, physiological, genetic, psychological, economic, cultural or social identity of this natural person.
<b>Examples</b>
",,,,,,6.0.1
100.4.22,100.4.22 Policy/Guideline,,"<b>Term</b>
Policy/Guideline
<b>Explanation</b>
Collective term for company-internal specifications
<b>Examples</b>
",,,,,,6.0.1
100.4.23,100.4.23 Process Attributes (PA),,"<b>Term</b>
Process Attributes (PA)
<b>Explanation</b>
A measurable characteristic for a process capability that is applicable to each process.
<b>Examples</b>
",,,,,,6.0.1
100.4.24,100.4.24 Protection goals,,"<b>Term</b>
Protection goals
<b>Explanation</b>
Confidentiality (C)
Integrity (I)
Availability (A)
<b>Examples</b>
Tab “Information Security”,
Column M (C, I, A)",,,,,,6.0.1
100.4.25,100.4.25 Prototype requiring protection,,"<b>Term</b>
Prototype requiring protection
<b>Explanation</b>
Prototype protection protects physical prototypes which are classified as requiring protection. Prototypes include vehicles, components and parts. The owner of the intellectual property for the prototype is considered the owner of the prototype.
The owner's commissioning department is responsible for classifying the protection need of a prototype. For prototypes classified as requiring high or very high protection, the minimum requirements for prototype protection must be applied. 
<b>Examples</b>
",,,,,,6.0.1
100.4.26,100.4.26 Purpose built software,,"<b>Term</b>
Purpose built software
<b>Explanation</b>
Software that is individually developed for the organisation.
<b>Examples</b>
",,,,,,6.0.1
100.4.27,100.4.27 Security zones,,"<b>Term</b>
Security zones
<b>Explanation</b>
Security zones usually refer to a nested arrangement of areas encapsulated by means of barriers and access mechanisms. Their purpose is the physical protection of information assets. The more sensitive the information assets to be processed are the more protective measures are required.
<b>Examples</b>
Storage spaces, garages, workshops, test tracks, data processing centers, development areas",,,,,,6.0.1
100.4.28,100.4.28 Simplified Group Assessment (SGA),,"<b>Term</b>
Simplified Group Assessment (SGA)
<b>Explanation</b>
A simplified way to audit very large organizations with a high maturity. An example is the TISAX Simplified Group Assessment mechanism that is an option for TISAX Assessments of an assessment scope with a large number of sites.
<b>Examples</b>
",,,,,,6.0.1
100.4.29,100.4.29 Software,,"<b>Term</b>
Software
<b>Explanation</b>
Software is a generic term used to refer to applications, scripts and programs that run on a IT system. 
<b>Examples</b>
Operating systems, applications, libraries, device drivers, Apps",,,,,,6.0.1
100.4.30,100.4.30 Supporting Asset,,"<b>Term</b>
Supporting Asset
<b>Explanation</b>
Supporting assets (electronic and physical) are used for storing, processing and transporting information assets.
<b>Examples</b>
Mobile data storage devices, IT systems, IT services/IT service providers, paper documents",,,,,,6.0.1
1,1 IS Policies and Organization,,,,,,,,6.0.1
1.1,1.1 Information Security Policies,,,,,,,,6.0.1
1.1.1,1.1.1 To what extent are information security policies available?,,"<b>Objective</b>
The organization needs at least one information security policy. This reflects the importance and significance of information security and is adapted to the organization. Additional policies may be appropriate depending on the size and structure of the organization.

<b>Requirements (must)</b>
+ The requirements for information security have been determined and documented:
  - The requirements are adapted to the organization’s goals,
  - A policy is prepared and is released by the organization.
+ The policy includes objectives and the significance of information security within the organization.

<b>Requirements (should)</b>
+ The information security requirements based on the strategy of the organization, legislation and contracts are considered in the policy.
+ The policy indicates consequences in case of non-conformance. 
+ Other relevant security policies are established.
+ Periodic review and, if required, revision of the policies are established.
+ The policies are made available to employees in a suitable form (e.g. intranet).
+ Employees and external business partners are informed of any changes relevant to them.

<b>Additional requirements for high protection needs</b>
None

<b>Additional requirements for very high protection needs</b>
None

<b>Additional requirements for Simplified Group Assessments (SGA)</b>
+ Policies are published and implemented in the entire assessment scope.

<b>Reference to other standards</b>
ISO 27001:2013: A.5.1.1, A.5.1.2
ISO 27001:2022: A.5.1
ISA/IEC 62443: 1.1.1
NIST CSF 1.1: ID.GV-1

<b>Reference to implementation guidance</b>
BSI-Standard 200-2:
3.2, 3.4

BSI IT-Grundschutz-Compendium:
ISMS.1, ORP.1

NIST SP800-53r5:
PT-1, AC-1, AT-1, AU-1, CA-1, CM-1, CP-1, IA-1, IR-1, MA-1, MP-1, PE-1, PL-1, PM-1, PM-17, PM-18, PM-20, PS-1, RA-1, SA-1, SA-15, SC-1, SI-1, SR-1

<b>Further information</b>
Introduction:
The requirements derived from the information security strategy and the context of the organization result in information security guidelines, which can be mapped in a multi-level document pyramid depending on the size of the company. The context of the organization results, among other things, from the corporate culture, customer requirements or legal requirements. An overarching guideline is usually the main document on the basis of which further guidelines and regulations are derived.

Justification:
Guidelines and regulations are the basis for joint action to achieve strategic corporate goals. Without central regulations that are visible to relevant persons, misunderstandings can arise from the point of view of information security and different decisions can be made, which consequently generate incalculable risks to information security. In addition, regulations are a basis for comparing the actual implementation with the written requirements in regular effectiveness checks and for identifying opportunities for improvement. 

Basic information:
It is important to consider the requirements of information security in business processes.  Requirements for information security means the level of security that ensures the safe handling of information.
The requirements can be brought to the organization from outside or arise from within the organization itself. 
The requirements of the individual ""interested parties"" must be aligned with the objectives of the organization and a strategy must be identified to achieve the requirements and objectives.

Employees will also find detailed explanations of the consequences of non-compliance with guidelines in the guidelines.  
The organization examines from its point of view the need for guidelines for achieving the objectives and for operating an ISMS and creates them. 
Since framework conditions can change, it makes sense to check the guidelines regularly, e.g. annually, for appropriateness and correctness.
Employees need access to the policies. A central location, such as the intranet, is recommended to ensure that you always have access to the latest version of a policy. This is where printed guidelines have significant disadvantages. 
A business partner may also need access to the guidelines, for example, because he assigns or transfers personnel within the scope of the ISMS. The need for contractual arrangements will be assessed by the organisation.

""Other relevant security policies"" designates all security-relevant policies that are not part of the ISMS and are relevant for Information Security.

<b>Possible questions (examples, not mandatory)</b>
- What information security requirements have been identified?
- What are the guidelines on information security?
- Who released them?
- Are the requirements aligned with the organization's goals?
- What are the objectives of the organization with regard to the ISMS and how are they to be achieved?
- Who is responsible for implementation?
- What are the consequences of not following the guidelines?
- Who regularly reviews the guidelines and when?
- How are the guidelines communicated to employees? 

",1,1,,,3,6.0.1
1.2,1.2 Organization of Information Security,,,,,,,,6.0.1
1.2.1,1.2.1 To what extent is information security managed within the organization?,,"<b>Objective</b>
Only if information security is part of the strategic goals of an organization, information security can be implemented in an organization in a sustainable manner. The information security management system (ISMS) is a control mechanism used by the organization’s management to ensure that information security is the result of sustainable management rather than that of mere coincidence and individual effort.

<b>Requirements (must)</b>
+ The scope of the ISMS (the organization managed by the ISMS) is defined.
+ The organization's requirements for the ISMS are determined.
+ The organizational management has commissioned and approved the ISMS.
+ The ISMS provides the organizational management with suitable monitoring and control means (e.g. management review).
+ Applicable controls have been determined (e.g. ISO 27001 Statement of Applicability, completed ISA catalogue).
+ The effectiveness of the ISMS is regularly reviewed by the management.

<b>Requirements (should)</b>
None

<b>Additional requirements for high protection needs</b>
None

<b>Additional requirements for very high protection needs</b>
None

<b>Additional requirements for Simplified Group Assessments (SGA)</b>
+ The management system is approved by an entity that has the necessary authority for the entire assessment scope (i.e., all locations within the scope).

<b>Reference to other standards</b>
ISO 27001:2013: 4
ISO 27001:2022: 4

<b>Reference to implementation guidance</b>
BSI-Standard 200-2:
3.1, 3.2.1, 3.2.2, 3.2.3, 3.3.4, 3.4.4, 10.1, 10.2

BSI IT-Grundschutz-Compendium:
ISMS.1, ORP.1

NIST SP800-53r5:
PT-1, PL-7, PL-8, PL-9, PM-3, PM-23, PM-24, PM-26, PM-27, SA-2

",1,1,,,3,6.0.1
1.2.2,1.2.2 To what extent are information security responsibilities organized?,,"<b>Objective</b>
A successful ISMS requires clear responsibilities within the organization.

<b>Requirements (must)</b>
+ Responsibilities for information security within the organization are defined, documented, and assigned.
+ The responsible employees are defined and qualified for their task.
+ The required resources are available.
+ The contact persons are known within the organization and to relevant business partners.

<b>Requirements (should)</b>
+ There is a definition and documentation of an adequate information security structure within the organization.
  - Other relevant security roles are considered.

<b>Additional requirements for high protection needs</b>
+ An appropriate organizational separation of responsibilities should be established in order to avoid conflict of interests (separation of duties). (C, I, A)

<b>Additional requirements for very high protection needs</b>
None

<b>Additional requirements for Simplified Group Assessments (SGA)</b>
+ A named person with overall responsibility for the management system exists and is available.

<b>Reference to other standards</b>
ISO 27001:2013: A.6.1.1, A6.1.2
ISO 27001:2022: A.5.2, A.5.3
ISA/IEC 62443: 1.1.3, 1.1.5
NIST CSF 1.1: ID.AM-6, ID.GV-2, DE.DP-1

<b>Reference to implementation guidance</b>
BSI-Standard 200-2: 
4

BSI IT-Grundschutz-Compendium:
ISMS.1, ORP.1

NIST SP800-53r5:
CP-2, AC-5, PL-7, PM-2, PM-10, PM-19, PM-29, PT-2

<b>Further information</b>
Basic information:
""Other relevant security roles"" designates all security-relevant roles that are not part of the ISMS and are relevant for Information Security.

",1,1,,,3,6.0.1
1.2.3,1.2.3 To what extent are information security requirements considered in projects?,,"<b>Objective</b>
For project implementation, it is important to consider the information security requirements. This applies to projects within the organization regardless of their type. By appropriately establishing the information security process in the project management procedures of the organization, any overlooking of requirements is prevented. 

<b>Requirements (must)</b>
+ Projects are classified while taking into account the information security requirements.

<b>Requirements (should)</b>
+ The procedure and criteria for the classification of projects are documented.
+ During an early stage of the project, risk assessment is conducted based on the defined procedure and repeated in case of changes to the project.
+ For identified information security risks, measures are derived and considered in the project.

<b>Additional requirements for high protection needs</b>
+ The measures thus derived are reviewed regularly during the project and reassessed in case of changes to the assessment criteria. (C, I, A)

<b>Additional requirements for very high protection needs</b>
None

<b>Additional requirements for Simplified Group Assessments (SGA)</b>
None

<b>Reference to other standards</b>
ISO 27001:2013: A.6.1.5
ISO 27001:2022: A.5.8
NIST CSF 1.1: ID.BE-3

<b>Reference to implementation guidance</b>
BSI-Standard 200-2: 
4.1, 4.6, 4.8

NIST SP800-53r5:
PT-1, PL-2, PM-11

<b>Support: Examples Normal protection need</b>
Projects can be classified as follows
- CIAA (Confidentiality, Integrity, Availability, Authenticity)
- CIA (Confidentiality, Integrity, Availability)

<b>Possible questions (examples, not mandatory)</b>
- What projects related to information security have been carried out?
- What risks have been identified in this context for the individual project?
- What criteria are used to assess the risk of projects?
- What measures have been derived?
- Have the measures been documented?
- Has the risk been checked for changes during the project?

",1,1,,,3,6.0.1
